id,uuid,question,assessment_id,user_id,options,correct_answer,question_score,class_id,subject_id,is_synced,created_at,updated_at
470,3212cbd0-21a2-471d-b144-06c0bc8e6a14,"Successful production of breast milk depends on all of the following except ",1,1,"[""Maternal acceptance of the baby "", ""Maternal good nutrition "", ""Regular emptying of the breast "", ""Maternal physical and mental well-being ""]","Maternal acceptance of the baby ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
471,d61ea7e6-00b9-4e8e-8a2b-4ead54d712e7,"Physiological duiresis means the following except ",1,1,"[""The urinary tract is relieved of pressure after delivery "", ""The kidneys are unable to secrete urine "", ""The bladder fills up rapidly "", ""The patient micturates frequently ""]","The kidneys are unable to secrete urine ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
472,26f7d254-937c-40fe-b7af-3fd319d39ce9,"Prevention and Control of infection includes all except ",1,1,"[""Proper personal hygiene "", ""Use of protective devices "", ""Complete sterilization of medical equipment "", ""Health faculty surveillance ""]","Health faculty surveillance ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
473,919c72ed-84d4-4e79-9aa1-1fa303e60530,"In prevention of large scale of contamination of hands ______ must be used? ",1,1,"[""Gloves "", ""Nosocomial "", ""Gowns "", ""Safety boots ""]","Gloves ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
474,454be184-5e02-41da-b2cb-bbbed3f6012e,"Hospital acquired infection can be acquired in ______ except ",1,1,"[""Health care staff "", ""Nursing homes "", ""Rehabilitation facility "", ""Oxygen ""]","Oxygen ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
475,a0642ee6-e17f-4020-9f51-de4177e874ae,"Method of sterilization involves ______. and _______",1,1,"[""Physical means and chemical disinfection "", ""Gaseous and Vapour"", ""Dry and Moist "", ""Liquid and Radiation ""]","Physical means and chemical disinfection ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
476,eb654065-7774-428c-a660-864d1b1207c4,"Steam sterilization is achieved by the use of ______",1,1,"[""Autoclave "", ""Irradiation "", ""Gaseous "", ""Dry Heat ""]","Autoclave ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
477,9b567300-3dc0-4824-9a7d-a64da1c90c8c,"The period covering the first ten days of Puerperium is referred to as ",1,1,"[""Lying-in-period "", ""Post natal ward "", ""Resting period "", ""Lying-in-ward ""]","Lying-in-period ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
478,163e1546-212a-4127-bb2b-dfe0d1cca2eb,"The following are aim of Puerperium except ",1,1,"[""To maintain the patients good health "", ""To aid involution of the pelvic organ "", ""To prevent infection and other puerperal complication"", ""Provide a forum for interaction ""]","Provide a forum for interaction ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
479,33c57f07-ed00-4812-b2d0-048e1d0bbcdf,"First hour after delivery should be spent in ",1,1,"[""First stage room "", ""Post natal ward "", ""Labour room "", ""Emergency room ""]","Labour room ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
480,21b02ec6-e8e2-41da-9096-c8157eeef0cc,"Early ambulation aid in ",1,1,"[""Promotes good circulation and drainage of lochia "", ""Aids in social relation with family "", ""AIDS I’m promoting family planning "", ""Leads to post partum haemorrhage ""]","Promotes good circulation and drainage of lochia ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
481,04283155-7583-4457-bf11-bd6bfc6fd3dc,"The food of a delivered mother should be rich in all except ",1,1,"[""Protein "", ""Vitamins "", ""Fluids "", ""Iron ""]","Iron ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
482,c0401db6-01d5-42a3-ad41-d460e8c827cf,"A good diet of a breast feeding mother will ",1,1,"[""Promote good lactation "", ""Reproduce rapidly "", ""Give positive attitude "", ""Standard living ""]","Promote good lactation ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
483,85b7df30-e3c4-43d1-be30-81de7fe64edb,"______ and______ are very important in management of Puerperium ",1,1,"[""Rest and Sleep "", ""Sedative and Relaxation "", ""Exercise and Ambulation "", ""Enema and good food ""]","Rest and Sleep ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
484,8d40afa2-56d5-4575-98d4-6dec3967a10a,"Supplementary vitamins, irons, folic acid and ACT aids in ",1,1,"[""Prevents malaria and anaemia "", ""Promotes family planning "", ""Environmental hygiene "", ""Family bonding ""]","Prevents malaria and anaemia ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
485,61f9d11a-a991-4da3-b03d-cc763177d9cf,"The progress of the uterine involution should be assessed by estimating the _______",1,1,"[""Fundal height daily "", ""Abdominal palpation "", ""Auscultation "", ""Percuation ""]","Fundal height daily ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
486,ff3f8ee2-ddf2-48ca-967f-541355789fb9,"The breast are examined to exclude ",1,1,"[""Lactation "", ""Breast and nipple complication "", ""Equality "", ""Weight ""]","Breast and nipple complication ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
487,84811712-158b-47b2-b82e-f6059c918b51,"Lochia are examined, noting the ______ except ",1,1,"[""Odour "", ""Colour "", ""Amount and consistency "", ""Healing ""]","Healing ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
488,0927a871-db5b-4095-8ff2-dc77a01aab9f,"Post natal examination is conducted _____ after delivery ",1,1,"[""Nine weeks "", ""Sixteen weeks "", ""Six weeks "", ""Ten weeks""]","Six weeks ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
489,6da4ceb5-cfbc-4808-b032-affc751b55fa,"Minor disorders of pregnancy increases all except: ",1,1,"[""Nausea and vomiting "", ""Backache and ligament pain "", ""Constipation "", ""Eclampsia ""]","Eclampsia ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
490,69737676-f9b8-445f-9deb-31769ad2d730,"Heartburn is burning, irritating sensation in the ",1,1,"[""Trachea "", ""Stomach "", ""Oesophagus "", ""Small intestine ""]","Oesophagus ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
491,d1f6362e-a6c2-4213-9cba-290f8789372c,"Headache is frequently complained of by women during pregnancy as a result of all except ",1,1,"[""Hormonal changes "", ""Eye strain "", ""Emotional change "", ""Constipation ""]","Constipation ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
492,1f80afcf-b609-4658-afe0-56ca4f301e8e,"The most common cause of constipation is ",1,1,"[""Oral iron therapy "", ""Fruits "", ""Vegetables "", ""Fibres ""]","Oral iron therapy ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
493,649fbed0-c5aa-42b8-afbb-554d90cb1501,"_____________ is a sudden gripping contraction of the calf muscles ",1,1,"[""Cramp "", ""Spring "", ""Sprain "", ""Oedema""]","Cramp ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
494,55d4cfe7-263f-4790-b2d6-8382c4e2bf43,"The gums become oedematous, soft and spongy during pregnancy probably owing the effect of ",1,1,"[""Follicule stimulating hormone "", ""Progesterone "", ""Oestrogen "", ""Angiotersunogen ""]","Oestrogen ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
495,1a4ac15b-59a6-4d54-819f-629a8ce9de8c,"_____________ is the term given to the bizzare craving for and compulsive, secret chewing of food ",1,1,"[""Pica "", ""Cappy "", ""Aversion "", ""Ingestion ""]","Pica ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
496,36fd49d0-da8e-4265-8bd0-a68bfd2611d9,"Appendicitis can be mistaken for pyelonephri during pregnancy due to ",1,1,"[""Enlarging uterus displacing stomach and intestines "", ""Inflammation of the appendix "", ""Ascities "", ""Proteinuria ""]","Enlarging uterus displacing stomach and intestines ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
497,841d391a-5edb-46e3-b461-6ea7bb581e69,"Serum albumiun concentration falls quite abruptly in _______ and ______.. pregnancy ",1,1,"[""Early and late "", ""Second tresmester and first "", ""Third and Forth "", ""Early ""]","Early and late ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
498,37519e56-f611-4f3e-aae0-1bf05f940e18,"Expansion and activation takes place in the uterus in the ____________ muscle layer ",1,1,"[""Inner layer "", ""Middle layer "", ""Outer layer "", ""Side layer ""]","Middle layer ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
499,86ada262-b300-4a02-b9a0-1cacaf06cbf4,"_____________ layer lines the uterine wall ",1,1,"[""Pentorieum "", ""Endometrium "", ""Myometrium "", ""Perimetrium ""]","Endometrium ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
500,42bb8474-ef06-48d6-8def-a2999033c2fc,"The three layers of the uterus from within outwards include ",1,1,"[""Peritoneum, myometrium and endometrium "", ""Perimetrium, endometrium, pentoneum"", ""Myometrium, endometrium and Perimetrium "", ""Endometrium, Myometrium and Perimetrium ""]","Endometrium, Myometrium and Perimetrium ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
501,bb426f29-43c6-4271-95e1-6a65226e5de4,"_____is a primary function of deadualization ",1,1,"[""Provide nutrition and immunological site for foetus"", ""House the foetus "", ""Embed the zygote "", ""To transform the foetus ""]","Provide nutrition and immunological site for foetus",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
502,ece13ee0-71f1-4095-a5a3-8eee707412f1,"One of the following is not a change that takes place on cellular function during decidualization ",1,1,"[""Endometrial stromal cells become rounded "", ""Uterine glands become coiled "", ""Arteries become straight and clear "", ""Arteries become coiled ""]","Arteries become straight and clear ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
503,d1a5dddb-6ab2-4214-b4ac-b9dcb3283b57,"The decidua achieves maximum thickness at _______ week ",1,1,"[""10 weeks "", ""8 weeks "", ""4 weeks "", ""6 weeks ""]","6 weeks ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
504,7fc39097-b537-48a1-a1dd-8f35f4dbaea2,"The sound produced by the passage of blood through the dilated uterine arteries of the pregnant uterus is known as ",1,1,"[""Lup dur sound "", ""Uterine sound "", ""Uterine soufflé "", ""Sea mumur ""]","Uterine soufflé ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
505,11123e31-e5dc-4b94-9b6e-e064df61e16f,"______ layer of the uterus undergoes dramatic resembling during pregnancy to provide support for the foetus ",1,1,"[""Myometrium "", ""Perimetrium "", ""Endometrium"", ""Peritoneum ""]","Myometrium ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
506,12fff0e8-ab00-4e68-9e7d-38445830074f,"The myometrium is made up of three layers which are ",1,1,"[""Outer longitudinal, thicker middle and inner circular layer "", ""Superficial compact, immediate spongy and thin basal layer "", ""Compact longitudinal, thicker spongy, and thin basal layer "", ""Outer, thicker middle and perineum ""]","Outer longitudinal, thicker middle and inner circular layer ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
507,2129dffa-c18d-43eb-aeb1-86daf63ff80e,"Inhibition of Braxton Hicks contraction is promoted by the following hormones except ",1,1,"[""Progesterone"", ""Oestrogen "", ""Protacycline "", ""Relaxin ""]","Oestrogen ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
508,271eeac4-d704-46cd-92f1-bd0cdf9f5127,"The uterus is almost special in shape and about the size of a cantaloupe mellon at the ____________ week ",1,1,"[""8th week "", ""10th week "", ""12th week "", ""16th week ""]","12th week ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
509,1378a3e9-c9a5-4786-bb61-2dc0bceda4b0,"The uterus feels like a large nauel orange at the ______ week ",1,1,"[""12th week "", ""16th week "", ""8th week "", ""10th week ""]","8th week ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
510,e66264cc-e901-4413-83ba-03015e26f710,"Plasma increases during pregnancy by _______ % ",1,1,"[40, 50, 60, 35]",50,2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
511,ab467871-f151-402c-994f-633b858a51cb,"The following hormones are responsible for erythropoiesis except ",1,1,"[""Prolactin "", ""Progesterone "", ""Oestrogen "", ""Oxytocin ""]","Oxytocin ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
512,08de8574-f0e6-4150-981f-b1b829d03e0c,"Haemoglobin concentration falls from 13.3gldl in non pregnant state to ____________ in early pregnancy ",1,1,"[""12.2gldl "", ""13gldl "", ""11gldl "", ""10.2gldl ""]","11gldl ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
513,6f8edfac-f8de-45a5-b74b-528944bdcd9e,"The total iron requirement of pregnancy is approximately______ ",1,1,"[""1000 - 1150mg "", ""1000 - 1200mg "", ""900 - 1000 mg "", ""850 - 1150mg ""]","1000 - 1150mg ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
514,1fdbe415-352a-44a3-bd1e-44a286451565,"Iron supplement recommended by World Health Organization per day for women with iron stores is ______ ",1,1,"[""30 - 60mg iron/day "", ""40 - 60mg iron/day "", ""120 - 240mg iron/day "", ""300 - 350mg iron/day ""]","30 - 60mg iron/day ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
515,08236fe2-cc6a-4e87-b580-7698be8a8b66,"____________ is a key hormone in the homeostasis of maternal, placental and fetal iron ",1,1,"[""Progesterone "", ""Hepcidin "", ""Destrogen "", ""Prolactin ""]","Hepcidin ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
516,0052d913-935d-4ab2-aeb0-7c7fb4a02b89,"The notion of birth preparedness/complication readiness was developed by ",1,1,"[""Family planning programme "", ""Safe motherhood programme "", ""NMCN"", ""WHO ""]","Safe motherhood programme ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
517,70baf987-9df5-4503-8fca-8c480b9fbc3e,"All these are the components of birth preparedness/complication readiness except ",1,1,"[""Identify a skilled birth attendant "", ""Identify facility "", ""Transportation "", ""Begging for funds ""]","Begging for funds ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
518,eacccf2f-00f3-42d6-9280-7741c7356419,"A danger sign that occur during pregnancy and require immediate intervention by health care providers is ",1,1,"[""Epigastric pains "", ""Cord prolapse "", ""Drainage of liquor "", ""Retained placenta ""]","Epigastric pains ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
519,3b9fba31-e75d-4514-9853-8f13c37b17e8,"The method of accessing the baby after delivery described by Doctor Virgina is ____",1,1,"[""Apgar score "", ""Resustation "", ""Suctioning "", ""Immediate care ""]","Apgar score ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
520,8a702d15-8bbb-4cb7-8b9f-b1d5005f87a9,"Apgar score performed at 1 minute birth determines ",1,1,"[""Effectiveness of new born "", ""Baby’s condition after 5 months "", ""Baby’s tolerance of birth process "", ""Risk of death ""]","Baby’s tolerance of birth process ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
521,8264ad67-4975-479d-b7c7-3072533947ce,"An Apgar score of 5 - 7 indicates ",1,1,"[""Moderate asphyxia"", ""Mild asphyxia "", ""Normal asphyxia  "", ""Severe asphyxia ""]","Mild asphyxia ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
522,cae363be-d187-4818-a5be-ae385d7270f5,"The midwife’s responsibilities in the immediate daily care of the newborn includes the following except ",1,1,"[""Care of the cord "", ""Adequate feeding "", ""Immunization "", ""Daily resuscitation ""]","Daily resuscitation ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
523,31ebf21e-514f-4458-ae31-0d38b71e7cdf,"Up to___ babies born will achieve a clear air way unaided ",1,1,"[0.7, 0.9, 0.8, 0.6]",0.9,2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
524,6e2cf659-81b7-456c-8736-bdea5bc01f19,"____ forms the bases for pregnancy test ",1,1,"[""Human Chronic gonadotrophin hormone "", ""Human chronic hormones "", ""Human overian hormones "", ""Eestrogen and Progesterone ""]","Human Chronic gonadotrophin hormone ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
525,d1c0a60e-ce24-4e3b-b2db-755ef65b2768,"The signs of pregnancy are divided into ______ categories ",1,1,"[3, 4, 2, 1]",3,2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
526,884150a5-62d1-44e1-b5a1-8c4f348a666c,"______ is an example of presumptive signs of pregnancy ",1,1,"[""Amenorrhea "", ""Fetal movement "", ""Presence of HCG in blood "", ""Soften Isthmus ""]","Amenorrhea ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
527,c810a9fc-3481-4806-a18c-6773e61284d5,"____ is an example of a probable sign of pregnancy ",1,1,"[""Breast changes "", ""Fetal movement "", ""Braxton Hicks Contraction "", ""Amenorrhea ""]","Braxton Hicks Contraction ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
528,a4adff66-2bb4-4530-9573-a1469ac068e3,"___ is a positive sign of pregnancy ",1,1,"[""Early breast changes "", ""Fetal heart sound by doppler "", ""Presence of HCG "", ""Changes in skin pigmentation ""]","Fetal heart sound by doppler ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
529,e78620e1-1a2a-49d5-823a-fcd9e2c074e9,"The uterus plays an important role in pregnancy by supporting _____, _____ and _____ ",1,1,"[""Eestogen, Progesteron, Fetus "", ""Progesteron, blood vessels and fems "", ""Fetus, Amoitic fluid and progesteron "", ""Festus, Placenta and Amiotic fluid ""]","Festus, Placenta and Amiotic fluid ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
530,609d0e81-0266-47aa-b851-674122607c65,"With pregnancy the uterus grows to become ____________ organ ",1,1,"[""Pelvic organ "", ""Stomach organ "", ""Abdominal organ "", ""Thoraxic organ ""]","Abdominal organ ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
531,9cf465e0-ed7b-4909-a8b1-9dee7b4609ca,"During pregnancy, the colour of the vagina changes from pink to ",1,1,"[""Red "", ""Purple "", ""Orange "", ""Violet ""]","Purple ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
532,e667fc0e-5095-4e5d-b4e2-2a998a658d02,"In pregnancy, the cervix secrete a mucus plug called ",1,1,"[""Thick Plug "", ""Operculum "", ""Cervix Plug "", ""Opex Plug""]","Operculum ",2,2,3,0,"2023-09-19 06:42:15","2023-09-19 06:42:15"
